Site_Name,Year_Recorded,longitude,latitude
"Dolliver Memorial State Park, Picnic, Hiking & Maintenance Area (Area B)",1990,-94.08084092060406,42.38802291618961
Camp Ouachita Girl Scout Camp Historic District,1992,-92.82131334873911,34.87069728316581
Hillcrest Historic District,1990,-92.31707381044797,34.75933548422556
Alexandria Residential Historic District,1991,-95.38300536746335,45.883432398017185
Sharon Cemetery Historic District,1991,-91.66154854409928,40.72538953906019
East Second Street Commercial Historic District,1991,-91.63518222576391,44.053152982654346
"Broman, Andreas, Johanna, Anna and Frank E., Farmstead",1991,-94.91110204223793,45.07685050670522
Museum Hill Historic District,1991,-94.84545567411412,39.76569437272316
South Fourth Street Commercial Historic District,1991,-94.85640495006868,39.763885223205705
Central--North Commercial Historic District,1991,-94.85595341919456,39.768069143761686
Frenchtown Historic District,1991,-90.48014886808117,38.78857737706564
Chambers--Markle Farmstead,1991,-91.20131930708789,43.7490768363884
Grinnell Historic Commercial District,1991,-92.72513076558515,41.743716154946405
West Jefferson Street Historic District,1991,-91.10681186953856,40.81062180936889
Clarksville Historic District,1991,-90.90444461018184,39.369754300927944
Greene County Almshouse,1991,-90.36485999281044,39.32994387335613
Lower Parker School,1991,-91.6234017749706,37.439412407885676
Buttin Rock School,1991,-91.17014328217037,37.14497164002109
Crystal River Tourist Camp,1991,-91.54791468654892,35.94327750629331
New Orleans Lower Central Business District,1991,-90.07144893993055,29.952599623807806
Missouri State Fairgrounds Historic District,1991,-93.25697491250293,38.69487957855603
Kettle River Sandstone Company Quarry,1991,-92.85994247665599,46.13513215006185
West Pleasant Street Historic District,1991,-90.66980743444093,42.06774718438086
"Avery, Carlos, Game Farm",1991,-93.12844115581636,45.288146752361904
Crane Island Historic District,1991,-93.66214279579157,44.90043313952436
Hibbing Disposal Plant,1991,-92.91547504737812,47.42528627699726
"Congdon, Chester and Clara, Estate",1991,-92.05305424355758,46.81633738422558
Doniphan Lumber Mill Historic District,1991,-91.67489662018998,35.25144414569485
"Wright, Jim, Farmstead Historic District",1991,-91.61958183532504,35.35397151365925
Walker Homestead Historic District,1992,-91.77643247429204,35.18792997406294
Saint Boniface Catholic Church District,1991,-95.39582039555516,41.721403661370815
Poplar Rural District,1992,-95.10824928799698,41.68077223044367
Campbell Commercial Historic District,1991,-90.07512045122161,36.49315657186745
Graceland,1991,-90.02309005988349,35.04767315765548
East Columbia Historic District,1991,-95.6183160764293,29.1409800521647
Metairie Cemetery,1991,-90.11808486001622,29.981917264301988
Iowa Lakeside Laboratory Historic District,1991,-95.18143190159108,43.382169789177446
Guttenberg National Fish Hatchery and Aquarium Historic District,1991,-91.09489356399996,42.78349982600004
Squirrel Hollow County Park Historic District,1991,-94.28815220171369,41.951882427770485
Jones Creek Watershed Historic District,1991,-95.930671913302,41.88668422614997
American School of Wild Life Protection Historic District,1991,-91.17606676899995,43.028597039000054
Lakeside Park Historic District,1991,-95.04641496899998,42.306295130000045
Backbone State Park Historic District,1991,-91.55768153659024,42.62167191386461
Maquoketa Caves State Park Historic District,1991,-90.77472063785149,42.118782566836025
Bartlesville Downtown Historic District,1991,-95.97662862709079,36.75129136294478
Glasgow Commercial Historic District,1992,-92.84688860279925,39.22638340088217
"Bruce, Louis, Farmstead Historic District",1992,-92.51869641499388,38.46480622593391
Sterne--Hoya Historic District,1992,-94.65139130835767,31.600874199404764
Virginia Avenue Historic District,1992,-94.66085285896396,31.59955072881518
Washington Square Historic District,1992,-94.64981680447161,31.607344085160104
Devil's Den State Park Historic District,1994,-94.24981427239629,35.789173685042314
Stillwater Commercial Historic District,1992,-92.8065706020229,45.0598253554843
Barksdale Field Historic District,1992,-93.68075312366666,32.50213304933337
South Side German Historic District,1992,-91.40211941446938,39.92789218949918
Petit Jean State Park--Blue Hole Road District,1992,-92.9544322412748,35.12174212441037
Petit Jean State Park--Cedar Falls Trail Historic District,1992,-92.94188500820943,35.116924266353045
Petit Jean State Park--Lake Bailey-Roosevelt Lake Historic District,1992,-92.91454948745911,35.13045473306187
Interstate State Park CCC/WPA/Rustic Style Campground,1992,-92.66843527566664,45.39321494933339
Height of Land Portage,1992,-92.30212678425445,47.62271614152654
Centreville Historic District,1992,-91.06829928516098,31.088585341654788
Ashby Manor Historic District,1992,-93.67307319997428,41.62530215561653
Rio Grande Ranch Headquarters Historic District,1992,-95.25877789882374,35.84823617747445
Bentonville West Central Avenue Historic District,1992,-94.21513187507242,36.37233617339938
Minden Historic District,1992,-93.28221138699996,32.620991692000054
Carville Historic District,1992,-91.12684454099995,30.19716215833339
Water Street Commercial Historic District,1992,-90.81140840403212,43.944037263817066
Whitney Plantation Historic District,1992,-90.6505995143333,30.039507824666714
"Farm No. 1, Iowa Men's Reformatory",1992,-91.30241952168976,42.10915946640625
"State Quarry, Iowa Men's Reformatory",1992,-91.31904378385148,42.1231048272638
Iowa Men's Reformatory Historic District,1992,-91.29110033652427,42.11134323483462
Okmulgee Downtown Historic District,1992,-95.96866702607366,35.62377076597898
Bonnots Mill Historic District,1993,-91.96323623642598,38.57725437009602
Zion Hill Historic District,1993,-94.64752199319022,31.60570077583213
Laura Plantation,1993,-90.7239932303126,30.006118232595146
Crowell Sawmill Historic District,1993,-92.55921005271648,31.005252805269546
Argenta Historic District,1993,-92.27031551452559,34.75919023522059
Lincoln Highway--West Greene County Rural Segment,1993,-94.6160993653333,42.044009953666716
Lincoln Highway--Raccoon River Rural Segment,1993,-94.43417631454157,42.01101674758044
Lincoln Highway--Buttrick's Creek to Grand Junction Segment,1993,-94.26461811459502,42.02242023113236
Lincoln Highway--Grand Junction Segment,1993,-94.22801145866663,42.03223784233338
East Howard Street Commercial Historic District,1993,-92.94149457366662,47.42756398300004
Muscatine Avenue Moffitt Cottage Historic District,1993,-91.51540985299997,41.65733566700004
West Summit Avenue Historic District,1993,-93.17132823412675,44.94129176340748
Healy Block Residential Historic District,1993,-93.27325676477196,44.94577773386155
Kabetogama Ranger Station District,1993,-93.02968544511666,48.445272721984054
Stevens Square Historic District,1993,-93.2751214436949,44.96458762175491
Neosho Commercial Historic District,1993,-94.36773591119393,36.869694846862956
Upper Central Business District (Boundary Increase),1993,-90.0705188648732,29.94498947399387
Uptown Vicksburg Historic District,1993,-90.87914792170014,32.34879585788399
Mount Vernon Commercial Historic District,1993,-91.41721483730248,41.92219997269422
Ash Park Historic District,1993,-91.42104642621706,41.92779152367151
Rogers Commercial Historic District (Boundary Increase),1993,-94.120011339252,36.33171603223533
Camp Clearfork Historic District,1993,-93.39356072644625,34.50801424344594
Forest Service Headquarters Historic District,1993,-93.05466163321084,34.49244564217274
Marshfield Central Avenue Historic District,1993,-90.17394986019818,44.66646036650398
Bentonville Third Street Historic District,1993,-94.20715510156043,36.369487087173475
Mid-City Historic District,1993,-90.09576821412878,29.969098301712215
Dulle Farmstead Historic District,1993,-92.21881218798924,38.52363834863551
Principia College Historic District,1993,-90.35045123478568,38.95046860950105
Grafton Historic District,1994,-90.43768748109113,38.9693304884026
Harrisonville Courthouse Square Historic District,1994,-94.34872427624589,38.65443231995471
Chippiannock Cemetery,1994,-90.57770129050918,41.48183659581559
Marcell Ranger Station,1994,-93.68795789594118,47.59635935862013
Bridge Street Commercial Historic District,1994,-91.39288046482386,44.93651052925184
"Adams, John A., Farmstead Historic District",1994,-93.66635501562538,38.696098961615306
Little Falls Commercial Historic District,1994,-94.36302286706878,45.976249908068766
Original Main Street Historic District,1994,-94.95214832541919,45.73813874242269
Caledonia Commercial Historic District,1994,-91.49661725719102,43.636516238643615
Wykoff Commercial Historic District,1994,-92.26837842997521,43.70705298582985
Blooming Prairie Commercial Historic District,1994,-93.05076966890847,43.864115717986174
Colonial Sugars Historic District,1994,-90.68379655899996,30.049087569666714
Westmoreland Historic District,1994,-95.38371608140712,29.741617281027448
LaCrosse Commercial Historic District,1994,-91.25186010867432,43.812065757738566
Norris Camp,1994,-95.1822782146594,48.610336530501606
Harlan Courthouse Square Commercial District,1994,-95.3181616833333,41.65833615100005
Brown Street Historic District,1994,-91.52860212255669,41.67079232957678
Broad View Ranch Historic District,1994,-95.90059732550614,43.27579507064118
Duncan--Duitsman Farm Historic District,1994,-95.93478943403402,43.3925739539685
Walnut Street Historic District,1994,-90.88159839124752,38.57418366279916
Morgan's Point Historic District,1994,-94.99336886291805,29.671169770560724
New Marigny Historic District,1994,-90.0546695215783,29.974401529274463
Main Street Historic District,1994,-90.11783849411012,42.67953862407656
Siloam Springs Downtown Historic District,1995,-94.54059758809761,36.18514646029315
Poplar Bluff Commercial Historic District,1994,-90.39471964814848,36.75620065665027
St. Joseph Park and Parkway System,1995,-94.84028675702866,39.75791347174867
Ferriday Commercial Historic District,1995,-91.55256534333331,31.62906722200006
Lake Wedington Historic District,1995,-94.37116659807499,36.08967719568914
Spring Lake Recreation Area Historic District,1995,-93.42518001766663,35.15340360400004
Mirror Lake Historic District,1995,-92.17403915626204,35.960413276187865
Gray Spring Recreation Area--Forest Service Road 1003 Historic District,1995,-93.90409081490102,35.671203694916535
Island of Happy Days,1995,-91.58798466843474,45.61089587119581
Henderson Commercial Historic District,1995,-94.79917715857293,32.15301061097743
Washington--Willow Historic District (Boundary Increase),1995,-94.15487684205476,36.06911719287255
Wilson Park Historic District,1995,-94.16242991147878,36.070854269590825
South Side German Historic District (Boundary Increase),1995,-91.40006362102496,39.91772378514244
Nelson--Pettis Farmsteads Historic District,1995,-94.81065961556183,39.725430223403244
Lincoln Park Residential Historic District,1995,-94.00782212567032,44.15773552550039
Parkview Historic District,1995,-90.09261325899996,29.97796586833338
Poindexter Park Historic District,1995,-90.19825462933176,32.30175774280658
Holy Family Catholic Church Historic District,1995,-91.3961543656602,31.559524734620915
North Washington Street Historic District,1995,-93.59976262281903,33.670185267993254
North Elm Street Historic District,1995,-93.59430841218851,33.67156976130855
Hope Historic Commercial District,1995,-93.59237911522246,33.66798090073146
Shadowlawn Historic District,1995,-90.04771310601782,35.10636383136109
Vogel Place Historic District,1995,-92.4029657910055,41.03738506478201
Kimballton Commercial District,1995,-95.07238148048394,41.62892640275262
Kimballton West 2nd--West 3rd Street Residential District,1995,-95.07578353295622,41.628594846413826
Boyle Park,1995,-92.35592193888724,34.72867841700401
Hardy Downtown Historic District,1995,-91.48246454939674,36.31607920628076
Woodlawn Historic District,1995,-91.39006111294829,31.567724814496547
Downtown Abbeville Historic District,1995,-92.1377628000076,29.972386589684906
Tippesaukee Farm Rural Historic District (Boundary Increase),1996,-90.57574321406963,43.21043570323386
East Campus Neighborhood Historic District,1996,-92.318483461671,38.9471300491228
Marchetti Farm,1996,-90.40320936978327,31.85282659577468
Litchfield Commercial Historic District,1996,-94.5279683689945,45.127467053579956
Penn College Historic District,1996,-92.64656109794045,41.30886797388374
Robbers Cave State Park,2002,-95.35281163602654,34.995353294180624
Lonoke Downtown Historic District,1996,-91.8993197618336,34.7850087679952
Silk Stocking Residential Historic District,1996,-94.79188007781723,29.29532222007184
Downtown Minden Historic District,1996,-93.28622550859133,32.61568743951428
White Cloud Historic District,1996,-95.2971859778161,39.976188174659256
Omaha Rail and Commerce Historic District,1996,-95.9316104058552,41.2531567131648
Lauderdale Courts Public Housing Project,1996,-90.04504029240519,35.15266148071839
LeMoyne Gardens Public Housing Project,1996,-90.03468980657132,35.123619612668136
Central High School Neighborhood Historic District,1996,-92.29540785685721,34.73224859914256
Blackfeather Farm,1996,-94.68169435062899,38.7983253949766
Russellville Downtown Historic District,1996,-93.13525786267337,35.27887092232328
Iowa Street Historic District,1996,-90.13051413364242,42.96110373821514
Monroe Residential Historic District,1996,-92.12595791994687,32.51807215555026
Bates Park Historic District,1996,-93.6235211623333,41.60502503100004
"Oaklands, The, Historic District",1996,-93.62293360422048,41.609441780791265
Sixth and Forest Historic District,1996,-93.62576705685069,41.604584983679224
Riverview Park Plat Historic District,1996,-93.62341999639239,41.612027641747574
Downtown Columbia Historic District,1996,-92.07489121719402,32.106153317043585
Allendale Plantation Historic District,1996,-91.27334531233711,30.496151979846324
St. Croix Recreational Demonstration Area,1997,-92.6054160695492,45.96901649711808
Virginia Commercial Historic District,1997,-92.5342175616058,47.52282174573435
Greenville Commercial Historic District,1997,-91.06356219136282,33.41056023579312
Crystal Springs Historic District,1997,-90.35779411908166,31.987429806084755
Gold Coast Historic District,1997,-95.96927553764655,41.261017173688316
West Eleventh Place Historic District,1997,-95.39206260823957,29.72540801165342
Mercer County Fairgrounds,1997,-90.76462797037085,41.19166508358326
Oxford Commercial Historic District,1997,-91.79038784331146,41.7242834409588
Shreveport Commercial Historic District (Boundary Increase),1997,-93.74935057768265,32.51172760545491
Vollintine Evergreen Avalon Historic District,1997,-90.00403059935726,35.16613019337147
Independence Heights Residential Historic District,1997,-95.39642933571297,29.816185913111518
College Green Historic District,1997,-91.52620950454333,41.65939808197046
East Clinton Historic District,1997,-90.3299083052368,32.33842735895861
Carl's Addition Historic District,1997,-94.54269270434291,36.18368885630434
St. Croix Recreational Demonstration Area,1997,-92.6054160695492,45.96901649711808
Courthouse Square Historic District,1997,-92.87427148712862,40.73415964913125
Vermont Historic District,1997,-90.4267309545585,40.313613162923325
Cass and King Street Residential Historic District,1997,-91.23360678578346,43.809988389036725
Drehr Place Historic District,1997,-91.16369413390181,30.44132242472934
Scarritt Point South Historic District,1997,-94.54541431507991,39.11138036530646
Scarritt Point North Historic District,1997,-94.54130226522787,39.1157112303219
Sweet Springs Historic District,1997,-93.41810426086865,38.96530219305851
Court Hill Historic District,1998,-92.40882703731957,41.02577583630881
Fifth Street Bluff Historic District,1998,-92.40741740612387,41.019567631776205
Castle Terrace Historic District,1998,-90.2174746820083,41.838250600602976
Fayette Courthouse Square Historic District,1998,-92.68284697057882,39.14630265305532
Swan Lake Historic District,1998,-95.96989841081908,36.13817463785132
St. Cloud Commercial Historic District,1998,-94.1595125984107,45.55871947086919
Kleinert Terrace Historic District,1998,-91.16386404577734,30.43740749792331
Downtown Amite Historic District,1998,-90.50896877661498,30.726622712168677
East Canton Historic District,1998,-90.02708798368757,32.6125394968178
Prospect Park Second Plat Historic District,1998,-93.62754821695555,41.61319977961567
West Ninth Streetcar Line Historic District,1998,-93.6302243048015,41.60803913465618
College Corner Commercial Historic Business District,1998,-93.62040386481421,41.627721082049405
Cinclare Sugar Mill Historic District,1998,-91.23197091152801,30.39627321222606
Nuggett Hill Historic District,1998,-94.72651015583607,32.50194751873573
Banner Hereford Farm,1998,-95.64212181833328,38.71563661000005
Ursuline Academy--Arcadia College Historic District,1998,-90.6299592307972,37.582782400434425
South Side Historic District,1998,-95.63065513414625,31.7559341818627
Old Arabi Historic District,1998,-90.00774039111467,29.951905197114318
Friscoville Street Historic District,1998,-90.00120019733008,29.950680687235867
Highland Park Historic Business District at Euclid and Sixth Avenues,1998,-93.62426422651649,41.62840469302801
Clifton and Greening Streets Historic District,1998,-92.83636019615322,33.58694403096461
Brussels Historic District,1998,-90.58905007596692,38.95228211413627
Broadway Historic District,1998,-90.57066999953176,41.502206268197284
"Mansur, Isiah, Farmstead Historic District",1998,-93.88582366913548,39.41637978574946
Tougaloo College,1998,-90.15767708363319,32.40372950021285
Maryland Terrace Historic District,1998,-90.32283718203472,38.65101647722638
Belhaven Heights Historic District (Boundary Increase),1998,-90.17342958389013,32.30949819433427
Wildwood Park Historic District,1998,-92.69421481409432,43.06364892140964
Winona Commercial Historic District,1998,-91.63450649710231,44.05175960319776
Crestwood Historic District,1998,-94.58292755611932,39.02931917369137
Downtown Cleveland Historic District,1999,-90.72245990595697,33.74843450727257
Hazlehurst Historic District,1998,-90.39477536735198,31.861261005023156
Lake Leatherwood Park Historic District,1998,-93.76059564281623,36.4352867340191
President Gardens Apartments Historic District,1998,-94.57359110041116,38.978238691231645
Friars Point Historic District,1999,-90.63799807706745,34.3724944237986
Huber's Ferry Farmstead Historic District,1999,-92.00693066616071,38.491055279827584
South Main Street Historic District,1999,-92.68118008014606,39.14418464249035
Gan Row Historic District,1999,-92.58770531294569,34.559826832316176
Philander Smith College Historic District,1999,-92.28129844138603,34.742174318645056
Southwestern Proving Ground Airport Historic District,1999,-93.65107915804585,33.72142870454042
Fontainebleau State Park,1999,-90.03139267144843,30.336740837550202
Speedway Terrace Historic District,1999,-90.01658143628872,35.15564359459161
Ed Galloway's Totem Pole Park,1999,-95.44835642928409,36.43735338827225
Wesley Methodist Church Historic District,1999,-90.18197219716575,33.512149235151156
Downriver Residential Historic District,1999,-91.40697656975736,31.555036791925648
"Western Branch, National Home for Disabled Volunteer Soldiers",1999,-94.89287381794357,39.28001960404819
Public Square Historic District,1999,-92.20439640623582,41.3338159610548
South Highlands Historic District,1999,-93.74749733133329,32.46350587200006
Harrison Courthouse Square Historic District,1999,-93.1080033783428,36.23103081494759
"Leet, William A., and Frederick Hassler Farmstead District",1999,-95.04982901294618,41.90519819681031
Southern University Historic District,1999,-91.19783947799996,30.523220921000057
Woodville Historic District (Boundary Increase II),1999,-91.30025693836546,31.102873116638044
New Haven Residential Historic District,1999,-91.21563503954768,38.61349583352787
South Avenue Commercial Historic District,1999,-93.29189677667921,37.206496878363644
Campbell Avenue Historic District,1999,-93.29398348671317,37.2082863564615
Springfield Warehouse and Industrial Historic District,1999,-93.29233378871386,37.21184200272177
Walnut Street Commercial Historic District,1999,-93.29093683375592,37.20730229465558
St. Paul's Bottoms (Boundary Increase),1999,-93.7568839174562,32.508785480786045
Sulphur Springs Park Reserve,1999,-94.45602741447856,36.48317571972725
Quapaw--Prospect Historic District,2002,-93.06321607725512,34.50518211377513
Bonaparte Pottery Archeological District,1999,-91.80011794918023,40.69740905661759
Downtown Brookhaven Historic District,1999,-90.44501199496317,31.579291627053557
Edina Double Square Historic District,1999,-92.17260805390787,40.168265721486726
Nokomis Knoll Residential Historic District,1999,-93.2508337620705,44.90731770739237
Charnwood Residential Historic District,1999,-95.29737135160373,32.34119969574404
Magnolia Street Housing Project,1999,-90.09288092533329,29.937928522000046
Walnut Street Warehouse and Commercial Historic District,1999,-94.58148100525868,39.09650084594643
Wyalusing State Park Mounds Archeological District,1999,-91.11678634537805,42.98312961263719
St. Boniface of New Vienna Historic District,1999,-91.11506692608862,42.55078065251355
Bandshell Park Historic District,1999,-93.60944671527717,42.02628206161049
South Scott Street Historic District,1999,-92.27294396637713,34.73220276211043
Gentilly Terrace Historic District,1999,-90.0513923913517,30.005179108464628
"Feller, Robert William Andrew, Farmstead",1999,-93.9083895373333,41.545900892000056
Walnut Park Farm Historic District,1999,-94.81291103803626,39.83228135150874
Navy Park Historic District,1999,-93.73179257987204,30.107595709918105
Cannon Falls Commercial Historic District,2000,-92.906067469393,44.507560780489726
Beauregard Town Historic District (Boundary Increase),2000,-91.18458776273617,30.44302943974496
Washington Park Historic District,2000,-84.42096266475177,33.76012557012484
Uniontown Historic District,2000,-87.5168196058536,32.45951620252913
Huntingdon College Campus Historic District,2000,-86.2848931457156,32.34998101006587
Shortridge--Meridian Street Apartments Historic District,2000,-86.1558142359208,39.8211506289235
Old Plat Historic District,2000,-85.49262905870286,40.88397297650856
Evansville Downtown Historic District,2000,-87.57004307135283,37.97173268042616
Clinton Downtown Historic District,2000,-87.39846051550394,39.65892953192599
Adams Street Historic District,2000,-86.87087073262758,35.914166371446306
North Point North Historic District,2000,-87.87649834554465,43.06530103006472
Fincastle,2000,-85.60644762322467,38.32971858477773
Hillside Farm,2000,-84.18878380951061,38.20121862224746
Big Bone Lick Archeological District,2002,-84.7495909471243,38.88296799466021
Gwinn Model Town Historic District,2002,-87.44124574178294,46.284331067665136
Emory Grove Historic District,2000,-84.3150337931347,33.79532040067971
Town of Crows Nest Historic District,2000,-86.1694123557497,39.85705157219988
Spring--Douglas Historic District,2000,-88.28505551293964,42.05160942758352
Adair Park Historic District,2000,-84.40934338051648,33.7311378195287
Burlington Downtown Historic District,2000,-88.27712031749165,42.680309209721585
Camp Logan National Guard Rifle Range Historic District,2000,-87.81075817411072,42.46940974256457
"Kennedy, Frederick A., Jr., and Caroline Hewett, Farm",2000,-84.56398361587969,42.1045627759381
Camp Tosebo,2000,-86.24488502291841,44.350499002371436
New Harmony Historic District,2000,-87.93323902126129,38.130538360091265
Monon Commercial Historic District,2000,-86.87790757224083,40.86146489044578
Leeper Park,2000,-86.2510642674104,41.686760334611826
Lakewood Historic District,2000,-86.71234878892537,33.56061110926586
Alexander City Commercial Historic District,2000,-85.95376387748553,32.94557252393626
Belview Heights Historic District,2000,-86.89098633781349,33.490702610290626
"Martin Luther King, Jr. Historic District (Boundary Increase)",2001,-84.37023616473564,33.75853340591521
Stark Mill and Mill Village Historic District,2000,-84.90760088091197,33.17970818771688
East Main Street--Johnson Street Historic District,2000,-84.90801120400694,33.17207898273934
Haarig Commercial Historic District,2000,-89.52746870057113,37.30150510005203
Cape Girardeau Commercial Historic District,2000,-89.51855438301891,37.30741845836472
Shake Rag Historic District,2000,-86.43399543999995,36.997197602333394
Camp Nelson,2001,-84.59793819511346,37.79102724298324
Thomaston Central Historic District,2000,-87.62538912642876,32.26804758139413
Avandale Mill Historic District,2000,-86.2783431601811,33.59249771630554
Central Park Historic District,2000,-87.56809891757136,44.149015812540924
Oakdale Historic District,2000,-85.14775800927428,41.05182567776787
Steele Dunning Historic District,2000,-86.54270165682928,39.16732211721221
Johnstonville--Goggins Historic District,2000,-84.06891322438717,33.08317698204491
Uptown Square Historic District,2000,-87.65741136717541,41.96797135856366
Cleburne Jersey Farm,2000,-86.93849060781304,35.77751121929806
Stone Mountain Historic District,2000,-84.17071477831665,33.80759247492451
Chaires Community Historic District,2000,-84.11914196446328,30.437040718337542
Muessel--Drewry's Brewery,2000,-86.27202494399997,41.693640334000044
"Ritte's Corner Historic District, Latonia (Boundary Increase)",2001,-84.50302312414965,39.04886831558353
"Miller, William M., Farm, (Boundary Increase)",2001,-84.29292928737937,37.67175316998308
New Liberty Historic District,2001,-84.90746792915537,38.614430542963305
Waldeck Farm,2001,-85.45837577942214,38.328213636922015
Graceland Cemetery,2001,-87.66383661175057,41.95776073414001
Olympia Fields Country Club,2001,-87.68176760164229,41.52042764381666
Johnsonville Historic District,2001,-87.97575319261337,36.058561151875104
Fox Lake,2001,-85.02109898910741,41.6208158250142
Abernathy Farm,2001,-86.95852901243519,35.09564351817209
Winchester Courthouse Square Historic District,2001,-84.97219508489427,40.174216861954186
Evergreen Hill,2001,-86.26812527136417,41.63098722106489
Stoner Creek Rural Historic District,2001,-84.2011678308304,38.182728836268176
Carr Historic District,2001,-88.88127173382684,36.50590761393539
Altawood Historic District,2001,-85.5051205463248,38.30140185756386
Officer Farmstead,2001,-85.27408117581092,36.18793672887133
Oak Grove Plantation,2001,-84.69043614759502,33.4589261704075
Lake Forest Cemetery,2001,-87.83065102125967,42.26581626061111
Park Mary Historic District,2001,-86.88400910296136,40.42629256592055
St. Mary Historic District,2001,-86.8809482015189,40.41699751899137
Means Street Historic District,2001,-84.40417532067384,33.77302625508244
Indian Hill Manor and Farm Historic District,2001,-89.13503645037504,42.179741997396036
Collins Avenue Historic District,2001,-84.68606739144123,34.06686989500614
Signal Mountain Historic District,2001,-85.35732850895221,35.12159699951655
Horse Cave Historic District,2001,-85.90603427979843,37.17899590240334
Scottsville Downtown Commercial Historic District,2001,-86.1908847918006,36.753752232220634
Orange Avenue Historic District,2001,-88.55914011790315,30.371538361265074
West Prospect Avenue Historic District,2001,-88.41003501871468,44.259637962074585
Hernando North Side Historic District,2001,-89.99231166923471,34.825119006465066
Hernando South Side (Magnolia) Historic District,2001,-89.99104988408112,34.82004697278028
Washington Avenue and Florida Avenue Historic District,2001,-89.06020481829778,36.42328237321932
Lagrange Commercial Historic District,2001,-85.0294016648019,33.037979964975996
Whittier Mills Historic District,2001,-84.48323095580326,33.81207157402893
Inman Park Historic District Boundary Increase,2001,-84.3590866062063,33.75974376239585
Jefferson Historic District,2001,-86.88445969601405,40.42186737080763
South 9th Street Historic District,2001,-86.01342279201074,40.043229015366826
Catherine Street Historic District,2001,-86.01287807282836,40.04843012045396
Argos Downtown Historic District,2001,-86.24519158673925,41.23682508797291
St. John the Baptist Catholic Church Complex,2001,-84.84728547223395,43.092141096648525
"Keeney, John W. and Erena Alexander Rogers, Farm",2001,-84.08847978417514,42.02387908900511
Opp Commercial Historic District,2001,-86.25509478237409,31.282145496677828
Norwood Boulevard Historic District,2001,-86.80097806310638,33.53944784489783
Pell City Downtown Historic District,2001,-86.284305021425,33.58660584358455
Dinglewood Historic District,2001,-84.97133923504636,32.46926904920872
Covington Downtown Commercial Historic District (Boundary Increase),2001,-84.50987337733329,39.08095032833338
Third Additon to Jackson Terrace Historic District,2001,-89.95331728090227,35.16293569003019
Old Pell City Historic District,2001,-86.29412799064201,32.686167590484665
Downtown Florence Historic District (Boundary Increase),2001,-87.67525134327977,34.80133105071297
Midtown Historic District,2001,-88.07883666111266,30.683389420917635
Cumberland Historic District,2001,-85.95644914636735,39.77669867902861
Downtown Butler Historic District,2001,-84.87190965449733,41.420212257943795
Fountain Park Chautauqua,2001,-87.16160219478473,40.77908009331926
Alabama Agricultural and Mechanical University Historic District,2001,-86.57242108373556,34.7799613759598
Northside Historic District,2001,-85.38326904733331,32.65120351933338
Main Street Historic District,2002,-88.43466687952409,42.591731849594424
South Charter Street Historic District,2002,-88.57334471146699,40.02146388643439
Okolona Historic District,2002,-88.75092149979655,34.00506328705446
"Wells, J.W., State Park",2002,-87.37052905666664,45.38756657366674
Biloxi Veterans Administration Medical Center,2002,-88.94448280278222,30.412011191736486
Gunderson Historic District,2002,-87.78555946731137,41.87627933896638
North Main Street Historic District,2002,-88.44691960403529,43.78141035376695
"Podjun, John and Katharine Tunkun, Farm",2002,-85.6078704096213,44.00535791751369
Kenwood Park--Prospect Hill Historic District,2002,-87.87516168857654,43.07584052009782
Donalsonville Historic District,2002,-84.88232846267458,31.042585163569555
Chesterfield Spiritualist Camp District,2002,-85.59709596367195,40.118166258153835
Normain Heights Historic District,2002,-86.17973523868767,41.68409396417584
Macon Historic District,2002,-88.56097411262016,33.119413536734406
Waynesville Main Street Historic District,2002,-84.08645534732996,39.530105429257475
Newnan Cotton Mill and Mill Village Historic District,2002,-84.79389760662153,33.377599126650004
Main Street Historic District,2002,-89.08696805025446,44.35964643411234
Linden Street Historic District,2002,-88.44833608953562,43.77280549969921
Blakely Court Square Historic District,2002,-84.93388704824974,31.3775396314194
Kate Duncan Smith Daughters of the American Revolution School,2002,-86.25308618568448,34.533562340455894
Bridgeport Historic District,2002,-85.70646256088585,34.95209281184029
Sheffield Residential Historic District,2002,-87.69935614755947,34.76675024030685
Hollywood Historic District,2002,-86.78156223772119,33.47991197836848
Alabama City Wall Street Historic District,2002,-86.04512269002711,34.02962954068908
Southern Railway North Avenue Yards Historic District,2002,-84.39986167682724,33.76940018222975
Winnona Park Historic District,2002,-84.28806630767633,33.76731547563503
Lake Street Historic District,2002,-89.08267882070992,44.35498502675691
North Manchester Historic District,2002,-85.77056533154729,40.99998912606154
Hills and Dales Historic District,2002,-86.91366683570551,40.4372009021905
Lakewood Heights Historic District,2002,-84.38139828721414,33.70659230960347
"Callaway, Cason and Virginia, House",2002,-84.92709577237184,32.752838617777435
McCarty Subdivision Historic District,2002,-84.97229031978976,34.7598950803339
Killearn Plantation Archeological and Historic District,2002,-84.2591804974852,30.525615170567473
Okolona College,2002,-88.75742227570376,34.017896883435526
Hub City Historic District (Boundary Increase),2002,-89.28906601518536,31.327236443334286
Parkhaven Historic District,2002,-89.32334837166191,31.32200079327205
"Bixler, George, Farm",2002,-84.42919038060013,39.805433752730885
Masonic Widows and Orphans Home,2002,-85.66740657166662,38.254592878000054
Erlanger Proper Subdivision Historic District,2002,-84.60044234177468,39.019956200984296
Union Baptist Cemetery,2002,-84.60260494585464,39.1166980169247
